sids,lon,lat,depth,vs30,vs30measured
1624,22.90722,40.64623,0.00000,3.48845E+02,0
1625,22.90960,40.64623,0.00000,3.48845E+02,0
1626,22.91197,40.64623,0.00000,3.48845E+02,0
1627,22.91435,40.64623,0.00000,3.48842E+02,0
1628,22.91673,40.64623,0.00000,3.48308E+02,0
1629,22.91910,40.64623,0.00000,3.37696E+02,0
1630,22.92148,40.64623,0.00000,3.23874E+02,0
1631,22.92386,40.64623,0.00000,3.42855E+02,0
1632,22.92623,40.64623,0.00000,3.52798E+02,0
1633,22.92861,40.64623,0.00000,3.82428E+02,0
1634,22.93099,40.64623,0.00000,4.86733E+02,0
1635,22.93337,40.64623,0.00000,8.19956E+02,0
1636,22.93574,40.64623,0.00000,5.55808E+02,0
1637,22.93812,40.64623,0.00000,3.59216E+02,0
1638,22.94050,40.64623,0.00000,3.49931E+02,0
1639,22.94287,40.64623,0.00000,3.49066E+02,0
1640,22.94525,40.64623,0.00000,3.48851E+02,0
1641,22.94763,40.64623,0.00000,3.48845E+02,0
1642,22.95000,40.64623,0.00000,3.48845E+02,0
1643,22.95238,40.64623,0.00000,3.48845E+02,0
1644,22.95476,40.64623,0.00000,3.48845E+02,0
1645,22.95714,40.64623,0.00000,3.48845E+02,0
1646,22.95951,40.64623,0.00000,3.48845E+02,0
1647,22.96189,40.64623,0.00000,3.48845E+02,0
1648,22.96427,40.64623,0.00000,3.48845E+02,0
1649,22.96664,40.64623,0.00000,3.48845E+02,0
1650,22.96902,40.64623,0.00000,3.48845E+02,0
1651,22.97140,40.64623,0.00000,3.48845E+02,0
1652,22.97378,40.64623,0.00000,3.48845E+02,0
1653,22.97615,40.64623,0.00000,3.48845E+02,0
1654,22.97853,40.64623,0.00000,3.48845E+02,0
1655,22.98091,40.64623,0.00000,3.48845E+02,0
1656,22.98328,40.64623,0.00000,3.48845E+02,0
1657,22.98566,40.64623,0.00000,3.48845E+02,0
1658,22.98804,40.64623,0.00000,3.48845E+02,0
1659,22.99041,40.64623,0.00000,3.48845E+02,0
1660,22.99279,40.64623,0.00000,3.48845E+02,0
1661,22.99517,40.64623,0.00000,3.48845E+02,0
1662,22.99755,40.64623,0.00000,3.48845E+02,0
1663,22.99992,40.64623,0.00000,3.48845E+02,0
1664,23.00230,40.64623,0.00000,3.48845E+02,0
1665,22.89771,40.64846,0.00000,3.48845E+02,0
1666,22.90009,40.64846,0.00000,3.48845E+02,0
1667,22.90246,40.64846,0.00000,3.48845E+02,0
1668,22.90484,40.64846,0.00000,3.48845E+02,0
1669,22.90722,40.64846,0.00000,3.48845E+02,0
1670,22.90960,40.64846,0.00000,3.48845E+02,0
1671,22.91197,40.64846,0.00000,3.48845E+02,0
1672,22.91435,40.64846,0.00000,3.48844E+02,0
1673,22.91673,40.64846,0.00000,3.48572E+02,0
1674,22.91910,40.64846,0.00000,3.43243E+02,0
1675,22.92148,40.64846,0.00000,3.36672E+02,0
1676,22.92386,40.64846,0.00000,3.49206E+02,0
1677,22.92623,40.64846,0.00000,3.77141E+02,0
1678,22.92861,40.64846,0.00000,5.18563E+02,0
1679,22.93099,40.64846,0.00000,5.33475E+02,0
1680,22.93337,40.64846,0.00000,6.09300E+02,0
1681,22.93574,40.64846,0.00000,4.59425E+02,0
1682,22.93812,40.64846,0.00000,3.54098E+02,0
1683,22.94050,40.64846,0.00000,3.48873E+02,0
1684,22.94287,40.64846,0.00000,3.48845E+02,0
1685,22.94525,40.64846,0.00000,3.48845E+02,0
1686,22.94763,40.64846,0.00000,3.48845E+02,0
1687,22.95000,40.64846,0.00000,3.48845E+02,0
1688,22.95238,40.64846,0.00000,3.48845E+02,0
1689,22.95476,40.64846,0.00000,3.48845E+02,0
1690,22.95714,40.64846,0.00000,3.48845E+02,0
1691,22.95951,40.64846,0.00000,3.48845E+02,0
1692,22.96189,40.64846,0.00000,3.48845E+02,0
1693,22.96427,40.64846,0.00000,3.48845E+02,0
1694,22.96664,40.64846,0.00000,3.48845E+02,0
1695,22.96902,40.64846,0.00000,3.48845E+02,0
1696,22.97140,40.64846,0.00000,3.48845E+02,0
1697,22.97378,40.64846,0.00000,3.48845E+02,0
1698,22.97615,40.64846,0.00000,3.48845E+02,0
1699,22.97853,40.64846,0.00000,3.48845E+02,0
1700,22.98091,40.64846,0.00000,3.48845E+02,0
1701,22.98328,40.64846,0.00000,3.48845E+02,0
1702,22.98566,40.64846,0.00000,3.48845E+02,0
1703,22.98804,40.64846,0.00000,3.48845E+02,0
1704,22.99041,40.64846,0.00000,3.48845E+02,0
1705,22.99279,40.64846,0.00000,3.48845E+02,0
1706,22.99517,40.64846,0.00000,3.48845E+02,0
1707,22.99755,40.64846,0.00000,3.48845E+02,0
1708,22.99992,40.64846,0.00000,3.48845E+02,0
1709,23.00230,40.64846,0.00000,3.48845E+02,0
1710,22.89771,40.65069,0.00000,3.48845E+02,0
1711,22.90009,40.65069,0.00000,3.48845E+02,0
1712,22.90246,40.65069,0.00000,3.48845E+02,0
1713,22.90484,40.65069,0.00000,3.48845E+02,0
1714,22.90722,40.65069,0.00000,3.48845E+02,0
1715,22.90960,40.65069,0.00000,3.48845E+02,0
1716,22.91197,40.65069,0.00000,3.48845E+02,0
1717,22.91435,40.65069,0.00000,3.48845E+02,0
1718,22.91673,40.65069,0.00000,3.48744E+02,0
1719,22.91910,40.65069,0.00000,3.46815E+02,0
1720,22.92148,40.65069,0.00000,3.44476E+02,0
1721,22.92386,40.65069,0.00000,3.48653E+02,0
1722,22.92623,40.65069,0.00000,3.97688E+02,0
1723,22.92861,40.65069,0.00000,6.80751E+02,0
1724,22.93099,40.65069,0.00000,5.93375E+02,0
1725,22.93337,40.65069,0.00000,3.72719E+02,0
1726,22.93574,40.65069,0.00000,3.51046E+02,0
1727,22.93812,40.65069,0.00000,3.48942E+02,0
1728,22.94050,40.65069,0.00000,3.48846E+02,0
1729,22.94287,40.65069,0.00000,3.48845E+02,0
1730,22.94525,40.65069,0.00000,3.48845E+02,0
1731,22.94763,40.65069,0.00000,3.48845E+02,0
1732,22.95000,40.65069,0.00000,3.48845E+02,0
1733,22.95238,40.65069,0.00000,3.48845E+02,0
1734,22.95476,40.65069,0.00000,3.48845E+02,0
1735,22.95714,40.65069,0.00000,3.48845E+02,0
1736,22.95951,40.65069,0.00000,3.48845E+02,0
1737,22.96189,40.65069,0.00000,3.48845E+02,0
1738,22.96427,40.65069,0.00000,3.48845E+02,0
1739,22.96664,40.65069,0.00000,3.48845E+02,0
1740,22.96902,40.65069,0.00000,3.48845E+02,0
1741,22.97140,40.65069,0.00000,3.48845E+02,0
1742,22.97378,40.65069,0.00000,3.48845E+02,0
1743,22.97615,40.65069,0.00000,3.48845E+02,0
1744,22.97853,40.65069,0.00000,3.48845E+02,0
1745,22.98091,40.65069,0.00000,3.48845E+02,0
1746,22.98328,40.65069,0.00000,3.48845E+02,0
1747,22.98566,40.65069,0.00000,3.48845E+02,0
1748,22.98804,40.65069,0.00000,3.48845E+02,0
1749,22.99041,40.65069,0.00000,3.48845E+02,0
1750,22.99279,40.65069,0.00000,3.48845E+02,0
1751,22.99517,40.65069,0.00000,3.48845E+02,0
1752,22.99755,40.65069,0.00000,3.48845E+02,0
1753,22.99992,40.65069,0.00000,3.48845E+02,0
1754,23.00230,40.65069,0.00000,3.48845E+02,0
1755,22.89771,40.65292,0.00000,3.48845E+02,0
1756,22.90009,40.65292,0.00000,3.48845E+02,0
1757,22.90246,40.65292,0.00000,3.48845E+02,0
1758,22.90484,40.65292,0.00000,3.48845E+02,0
1759,22.90722,40.65292,0.00000,3.48845E+02,0
1760,22.90960,40.65292,0.00000,3.48845E+02,0
1761,22.91197,40.65292,0.00000,3.48845E+02,0
1762,22.91435,40.65292,0.00000,3.48845E+02,0
1763,22.91673,40.65292,0.00000,3.48838E+02,0
1764,22.91910,40.65292,0.00000,3.48712E+02,0
1765,22.92148,40.65292,0.00000,3.48558E+02,0
1766,22.92386,40.65292,0.00000,3.48836E+02,0
1767,22.92623,40.65292,0.00000,3.52469E+02,0
1768,22.92861,40.65292,0.00000,3.73499E+02,0
1769,22.93099,40.65292,0.00000,3.66927E+02,0
1770,22.93337,40.65292,0.00000,3.50278E+02,0
1771,22.93574,40.65292,0.00000,3.48859E+02,0
1772,22.93812,40.65292,0.00000,3.48845E+02,0
1773,22.94050,40.65292,0.00000,3.48845E+02,0
1774,22.94287,40.65292,0.00000,3.48845E+02,0
1775,22.94525,40.65292,0.00000,3.48845E+02,0
1776,22.94763,40.65292,0.00000,3.48845E+02,0
1777,22.95000,40.65292,0.00000,3.48845E+02,0
1778,22.95238,40.65292,0.00000,3.48845E+02,0
1779,22.95476,40.65292,0.00000,3.48845E+02,0
1780,22.95714,40.65292,0.00000,3.48845E+02,0
1781,22.95951,40.65292,0.00000,3.48845E+02,0
1782,22.96189,40.65292,0.00000,3.48845E+02,0
1783,22.96427,40.65292,0.00000,3.48845E+02,0
1784,22.96664,40.65292,0.00000,3.48845E+02,0
1785,22.96902,40.65292,0.00000,3.48845E+02,0
1786,22.97140,40.65292,0.00000,3.48845E+02,0
1787,22.97378,40.65292,0.00000,3.48845E+02,0
1788,22.97615,40.65292,0.00000,3.48845E+02,0
1789,22.97853,40.65292,0.00000,3.48845E+02,0
1790,22.98091,40.65292,0.00000,3.48845E+02,0
1791,22.98328,40.65292,0.00000,3.48845E+02,0
1792,22.98566,40.65292,0.00000,3.48845E+02,0
1793,22.98804,40.65292,0.00000,3.48845E+02,0
1794,22.99041,40.65292,0.00000,3.48845E+02,0
1795,22.99279,40.65292,0.00000,3.48845E+02,0
1796,22.99517,40.65292,0.00000,3.48845E+02,0
1797,22.99755,40.65292,0.00000,3.48845E+02,0
1798,22.99992,40.65292,0.00000,3.48845E+02,0
1799,23.00230,40.65292,0.00000,3.48845E+02,0
1800,22.89771,40.65515,0.00000,3.48845E+02,0
1801,22.90009,40.65515,0.00000,3.48845E+02,0
1802,22.90246,40.65515,0.00000,3.48845E+02,0
1803,22.90484,40.65515,0.00000,3.48845E+02,0
1804,22.90722,40.65515,0.00000,3.48845E+02,0
1805,22.90960,40.65515,0.00000,3.48845E+02,0
1806,22.91197,40.65515,0.00000,3.48845E+02,0
1807,22.91435,40.65515,0.00000,3.48845E+02,0
1808,22.91673,40.65515,0.00000,3.48845E+02,0
1809,22.91910,40.65515,0.00000,3.48845E+02,0
1810,22.92148,40.65515,0.00000,3.48845E+02,0
1811,22.92386,40.65515,0.00000,3.48845E+02,0
1812,22.92623,40.65515,0.00000,3.48854E+02,0
1813,22.92861,40.65515,0.00000,3.48908E+02,0
1814,22.93099,40.65515,0.00000,3.48891E+02,0
1815,22.93337,40.65515,0.00000,3.48849E+02,0
1816,22.93574,40.65515,0.00000,3.48845E+02,0
1817,22.93812,40.65515,0.00000,3.48845E+02,0
1818,22.94050,40.65515,0.00000,3.48845E+02,0
1819,22.94287,40.65515,0.00000,3.48845E+02,0
1820,22.94525,40.65515,0.00000,3.48845E+02,0
1821,22.94763,40.65515,0.00000,3.48845E+02,0
1822,22.95000,40.65515,0.00000,3.48845E+02,0
1823,22.95238,40.65515,0.00000,3.48845E+02,0
1824,22.95476,40.65515,0.00000,3.48845E+02,0
1825,22.95714,40.65515,0.00000,3.48845E+02,0
1826,22.95951,40.65515,0.00000,3.48845E+02,0
1827,22.96189,40.65515,0.00000,3.48845E+02,0
1828,22.96427,40.65515,0.00000,3.48845E+02,0
1829,22.96664,40.65515,0.00000,3.48845E+02,0
1830,22.96902,40.65515,0.00000,3.48845E+02,0
1831,22.97140,40.65515,0.00000,3.48845E+02,0
1832,22.97378,40.65515,0.00000,3.48845E+02,0
1833,22.97615,40.65515,0.00000,3.48845E+02,0
1834,22.97853,40.65515,0.00000,3.48845E+02,0
1835,22.98091,40.65515,0.00000,3.48845E+02,0
1836,22.98328,40.65515,0.00000,3.48845E+02,0
1837,22.98566,40.65515,0.00000,3.48845E+02,0
1838,22.98804,40.65515,0.00000,3.48845E+02,0
1839,22.99041,40.65515,0.00000,3.48845E+02,0
1840,22.99279,40.65515,0.00000,3.48845E+02,0
1841,22.99517,40.65515,0.00000,3.48845E+02,0
1842,22.99755,40.65515,0.00000,3.48845E+02,0
1843,22.99992,40.65515,0.00000,3.48845E+02,0
1844,23.00230,40.65515,0.00000,3.48845E+02,0
1845,22.89771,40.65738,0.00000,3.48845E+02,0
1846,22.90009,40.65738,0.00000,3.48845E+02,0
1847,22.90246,40.65738,0.00000,3.48845E+02,0
1848,22.90484,40.65738,0.00000,3.48845E+02,0
1849,22.90722,40.65738,0.00000,3.48845E+02,0
1850,22.90960,40.65738,0.00000,3.48845E+02,0
1851,22.91197,40.65738,0.00000,3.48845E+02,0
1852,22.91435,40.65738,0.00000,3.48845E+02,0
1853,22.91673,40.65738,0.00000,3.48845E+02,0
1854,22.91910,40.65738,0.00000,3.48845E+02,0
1855,22.92148,40.65738,0.00000,3.48845E+02,0
1856,22.92386,40.65738,0.00000,3.48845E+02,0
1857,22.92623,40.65738,0.00000,3.48845E+02,0
1858,22.92861,40.65738,0.00000,3.48845E+02,0
1859,22.93099,40.65738,0.00000,3.48845E+02,0
1860,22.93337,40.65738,0.00000,3.48845E+02,0
1861,22.93574,40.65738,0.00000,3.48845E+02,0
1862,22.93812,40.65738,0.00000,3.48845E+02,0
1863,22.94050,40.65738,0.00000,3.48845E+02,0
1864,22.94287,40.65738,0.00000,3.48845E+02,0
1865,22.94525,40.65738,0.00000,3.48845E+02,0
1866,22.94763,40.65738,0.00000,3.48845E+02,0
1867,22.95000,40.65738,0.00000,3.48845E+02,0
1868,22.95238,40.65738,0.00000,3.48845E+02,0
1869,22.95476,40.65738,0.00000,3.48845E+02,0
1870,22.95714,40.65738,0.00000,3.48845E+02,0
1871,22.95951,40.65738,0.00000,3.48845E+02,0
1872,22.96189,40.65738,0.00000,3.48845E+02,0
1873,22.96427,40.65738,0.00000,3.48845E+02,0
1874,22.96664,40.65738,0.00000,3.48845E+02,0
1875,22.96902,40.65738,0.00000,3.48845E+02,0
1876,22.97140,40.65738,0.00000,3.48845E+02,0
1877,22.97378,40.65738,0.00000,3.48845E+02,0
1878,22.97615,40.65738,0.00000,3.48845E+02,0
1879,22.97853,40.65738,0.00000,3.48845E+02,0
1880,22.98091,40.65738,0.00000,3.48845E+02,0
1881,22.98328,40.65738,0.00000,3.48845E+02,0
1882,22.98566,40.65738,0.00000,3.48845E+02,0
1883,22.98804,40.65738,0.00000,3.48845E+02,0
1884,22.99041,40.65738,0.00000,3.48845E+02,0
1885,22.99279,40.65738,0.00000,3.48845E+02,0
1886,22.99517,40.65738,0.00000,3.48845E+02,0
1887,22.99755,40.65738,0.00000,3.48845E+02,0
1888,22.99992,40.65738,0.00000,3.48845E+02,0
1889,23.00230,40.65738,0.00000,3.48845E+02,0
1890,22.89771,40.65961,0.00000,3.48845E+02,0
1891,22.90009,40.65961,0.00000,3.48845E+02,0
1892,22.90246,40.65961,0.00000,3.48845E+02,0
1893,22.90484,40.65961,0.00000,3.48845E+02,0
1894,22.90722,40.65961,0.00000,3.48845E+02,0
1895,22.90960,40.65961,0.00000,3.48845E+02,0
1896,22.91197,40.65961,0.00000,3.48845E+02,0
1897,22.91435,40.65961,0.00000,3.48845E+02,0
1898,22.91673,40.65961,0.00000,3.48845E+02,0
1899,22.91910,40.65961,0.00000,3.48845E+02,0
1900,22.92148,40.65961,0.00000,3.48845E+02,0
1901,22.92386,40.65961,0.00000,3.48845E+02,0
1902,22.92623,40.65961,0.00000,3.48845E+02,0
1903,22.92861,40.65961,0.00000,3.48845E+02,0
1904,22.93099,40.65961,0.00000,3.48845E+02,0
1905,22.93337,40.65961,0.00000,3.48845E+02,0
1906,22.93574,40.65961,0.00000,3.48845E+02,0
1907,22.93812,40.65961,0.00000,3.48845E+02,0
1908,22.94050,40.65961,0.00000,3.48845E+02,0
1909,22.94287,40.65961,0.00000,3.48845E+02,0
1910,22.94525,40.65961,0.00000,3.48845E+02,0
1911,22.94763,40.65961,0.00000,3.48845E+02,0
1912,22.95000,40.65961,0.00000,3.48845E+02,0
1913,22.95238,40.65961,0.00000,3.48845E+02,0
1914,22.95476,40.65961,0.00000,3.48845E+02,0
1915,22.95714,40.65961,0.00000,3.48845E+02,0
1916,22.95951,40.65961,0.00000,3.48845E+02,0
1917,22.96189,40.65961,0.00000,3.48845E+02,0
1918,22.96427,40.65961,0.00000,3.48845E+02,0
1919,22.96664,40.65961,0.00000,3.48845E+02,0
1920,22.96902,40.65961,0.00000,3.48845E+02,0
1921,22.97140,40.65961,0.00000,3.48845E+02,0
1922,22.97378,40.65961,0.00000,3.48845E+02,0
1923,22.97615,40.65961,0.00000,3.48845E+02,0
1924,22.97853,40.65961,0.00000,3.48845E+02,0
1925,22.98091,40.65961,0.00000,3.48845E+02,0
1926,22.98328,40.65961,0.00000,3.48845E+02,0
1927,22.98566,40.65961,0.00000,3.48845E+02,0
1928,22.98804,40.65961,0.00000,3.48845E+02,0
1929,22.99041,40.65961,0.00000,3.48845E+02,0
1930,22.99279,40.65961,0.00000,3.48845E+02,0
1931,22.99517,40.65961,0.00000,3.48845E+02,0
1932,22.99755,40.65961,0.00000,3.48845E+02,0
1933,22.99992,40.65961,0.00000,3.48845E+02,0
1934,23.00230,40.65961,0.00000,3.48845E+02,0
1935,22.89771,40.66184,0.00000,3.48845E+02,0
1936,22.90009,40.66184,0.00000,3.48845E+02,0
1937,22.90246,40.66184,0.00000,3.48845E+02,0
1938,22.90484,40.66184,0.00000,3.48845E+02,0
1939,22.90722,40.66184,0.00000,3.48845E+02,0
1940,22.90960,40.66184,0.00000,3.48845E+02,0
1941,22.91197,40.66184,0.00000,3.48845E+02,0
1942,22.91435,40.66184,0.00000,3.48845E+02,0
1943,22.91673,40.66184,0.00000,3.48845E+02,0
1944,22.91910,40.66184,0.00000,3.48845E+02,0
1945,22.92148,40.66184,0.00000,3.48845E+02,0
1946,22.92386,40.66184,0.00000,3.48845E+02,0
1947,22.92623,40.66184,0.00000,3.48845E+02,0
1948,22.92861,40.66184,0.00000,3.48845E+02,0
1949,22.93099,40.66184,0.00000,3.48845E+02,0
1950,22.93337,40.66184,0.00000,3.48845E+02,0
1951,22.93574,40.66184,0.00000,3.48845E+02,0
1952,22.93812,40.66184,0.00000,3.48845E+02,0
1953,22.94050,40.66184,0.00000,3.48845E+02,0
1954,22.94287,40.66184,0.00000,3.48845E+02,0
1955,22.94525,40.66184,0.00000,3.48845E+02,0
1956,22.94763,40.66184,0.00000,3.48845E+02,0
1957,22.95000,40.66184,0.00000,3.48845E+02,0
1958,22.95238,40.66184,0.00000,3.48845E+02,0
1959,22.95476,40.66184,0.00000,3.48845E+02,0
1960,22.95714,40.66184,0.00000,3.48845E+02,0
1961,22.95951,40.66184,0.00000,3.48845E+02,0
1962,22.96189,40.66184,0.00000,3.48845E+02,0
1963,22.96427,40.66184,0.00000,3.48845E+02,0
1964,22.96664,40.66184,0.00000,3.48845E+02,0
1965,22.96902,40.66184,0.00000,3.48845E+02,0
1966,22.97140,40.66184,0.00000,3.48845E+02,0
1967,22.97378,40.66184,0.00000,3.48845E+02,0
1968,22.97615,40.66184,0.00000,3.48845E+02,0
1969,22.97853,40.66184,0.00000,3.48845E+02,0
1970,22.98091,40.66184,0.00000,3.48845E+02,0
1971,22.98328,40.66184,0.00000,3.48845E+02,0
1972,22.98566,40.66184,0.00000,3.48845E+02,0
1973,22.98804,40.66184,0.00000,3.48845E+02,0
1974,22.99041,40.66184,0.00000,3.48845E+02,0
1975,22.99279,40.66184,0.00000,3.48845E+02,0
1976,22.99517,40.66184,0.00000,3.48845E+02,0
1977,22.99755,40.66184,0.00000,3.48845E+02,0
1978,22.99992,40.66184,0.00000,3.48845E+02,0
1979,23.00230,40.66184,0.00000,3.48845E+02,0
1980,22.89771,40.66407,0.00000,3.48845E+02,0
1981,22.90009,40.66407,0.00000,3.48845E+02,0
1982,22.90246,40.66407,0.00000,3.48845E+02,0
1983,22.90484,40.66407,0.00000,3.48845E+02,0
1984,22.90722,40.66407,0.00000,3.48845E+02,0
1985,22.90960,40.66407,0.00000,3.48845E+02,0
1986,22.91197,40.66407,0.00000,3.48845E+02,0
1987,22.91435,40.66407,0.00000,3.48845E+02,0
1988,22.91673,40.66407,0.00000,3.48845E+02,0
1989,22.91910,40.66407,0.00000,3.48845E+02,0
1990,22.92148,40.66407,0.00000,3.48845E+02,0
1991,22.92386,40.66407,0.00000,3.48845E+02,0
1992,22.92623,40.66407,0.00000,3.48845E+02,0
1993,22.92861,40.66407,0.00000,3.48845E+02,0
1994,22.93099,40.66407,0.00000,3.48845E+02,0
1995,22.93337,40.66407,0.00000,3.48845E+02,0
1996,22.93574,40.66407,0.00000,3.48845E+02,0
1997,22.93812,40.66407,0.00000,3.48845E+02,0
1998,22.94050,40.66407,0.00000,3.48845E+02,0
1999,22.94287,40.66407,0.00000,3.48845E+02,0
2000,22.94525,40.66407,0.00000,3.48845E+02,0
2001,22.94763,40.66407,0.00000,3.48845E+02,0
2002,22.95000,40.66407,0.00000,3.48845E+02,0
2003,22.95238,40.66407,0.00000,3.48845E+02,0
2004,22.95476,40.66407,0.00000,3.48845E+02,0
2005,22.95714,40.66407,0.00000,3.48845E+02,0
2006,22.95951,40.66407,0.00000,3.48845E+02,0
2007,22.96189,40.66407,0.00000,3.48845E+02,0
2008,22.96427,40.66407,0.00000,3.48845E+02,0
2009,22.96664,40.66407,0.00000,3.48845E+02,0
2010,22.96902,40.66407,0.00000,3.48845E+02,0
2011,22.97140,40.66407,0.00000,3.48845E+02,0
2012,22.97378,40.66407,0.00000,3.48845E+02,0
2013,22.97615,40.66407,0.00000,3.48845E+02,0
2014,22.97853,40.66407,0.00000,3.48845E+02,0
2015,22.98091,40.66407,0.00000,3.48845E+02,0
2016,22.98328,40.66407,0.00000,3.48845E+02,0
2017,22.98566,40.66407,0.00000,3.48845E+02,0
2018,22.98804,40.66407,0.00000,3.48845E+02,0
2019,22.99041,40.66407,0.00000,3.48845E+02,0
2020,22.99279,40.66407,0.00000,3.48845E+02,0
2021,22.99517,40.66407,0.00000,3.48845E+02,0
2022,22.99755,40.66407,0.00000,3.48845E+02,0
2023,22.99992,40.66407,0.00000,3.48845E+02,0
2024,23.00230,40.66407,0.00000,3.48845E+02,0
