#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-05-21T13:23:20', checksum=3829219473, kind='mean', investigation_time=1.0, imt='PGA'"
22.95772,40.59974,0.00000,9.405508E-01,9.100336E-01,8.659533E-01,8.066249E-01,7.321116E-01,6.444964E-01,5.478510E-01,4.479057E-01,3.512173E-01,2.638132E-01,1.898786E-01,1.311163E-01,8.699135E-02,5.551202E-02,3.408457E-02,2.013036E-02,1.142090E-02,6.208797E-03,3.220012E-03,1.581484E-03,7.279548E-04,3.097846E-04,1.195901E-04,4.083450E-05,1.205132E-05
22.95749,40.59961,0.00000,9.405556E-01,9.100401E-01,8.659614E-01,8.066341E-01,7.321210E-01,6.445044E-01,5.478565E-01,4.479080E-01,3.512162E-01,2.638096E-01,1.898735E-01,1.311110E-01,8.698649E-02,5.550788E-02,3.408109E-02,2.012722E-02,1.141795E-02,6.206084E-03,3.217696E-03,1.579714E-03,7.267657E-04,3.090762E-04,1.192265E-04,4.067548E-05,1.199109E-05
22.95730,40.59943,0.00000,9.405921E-01,9.100922E-01,8.660331E-01,8.067269E-01,7.322323E-01,6.446273E-01,5.479805E-01,4.480214E-01,3.513099E-01,2.638786E-01,1.899184E-01,1.311363E-01,8.699841E-02,5.551203E-02,3.408124E-02,2.012543E-02,1.141532E-02,6.203266E-03,3.215146E-03,1.577716E-03,7.254053E-04,3.082623E-04,1.188076E-04,4.049182E-05,1.192138E-05
22.95719,40.59923,0.00000,9.405994E-01,9.101027E-01,8.660467E-01,8.067431E-01,7.322499E-01,6.446447E-01,5.479960E-01,4.480337E-01,3.513183E-01,2.638835E-01,1.899206E-01,1.311367E-01,8.699775E-02,5.551083E-02,3.407958E-02,2.012333E-02,1.141285E-02,6.200678E-03,3.212788E-03,1.575848E-03,7.241212E-04,3.074910E-04,1.184088E-04,4.031690E-05,1.185509E-05
22.95714,40.59900,0.00000,9.406079E-01,9.101149E-01,8.660627E-01,8.067623E-01,7.322711E-01,6.446660E-01,5.480159E-01,4.480506E-01,3.513314E-01,2.638927E-01,1.899263E-01,1.311397E-01,8.699907E-02,5.551099E-02,3.407885E-02,2.012175E-02,1.141064E-02,6.198197E-03,3.210451E-03,1.573968E-03,7.228163E-04,3.067048E-04,1.180009E-04,4.013808E-05,1.178723E-05
22.95715,40.59892,0.00000,9.406109E-01,9.101192E-01,8.660684E-01,8.067693E-01,7.322788E-01,6.446741E-01,5.480235E-01,4.480574E-01,3.513369E-01,2.638969E-01,1.899293E-01,1.311416E-01,8.700030E-02,5.551163E-02,3.407900E-02,2.012150E-02,1.141010E-02,6.197513E-03,3.209773E-03,1.573410E-03,7.224235E-04,3.064667E-04,1.178768E-04,4.008364E-05,1.176650E-05
22.95718,40.59878,0.00000,9.406161E-01,9.101266E-01,8.660783E-01,8.067815E-01,7.322926E-01,6.446884E-01,5.480373E-01,4.480699E-01,3.513474E-01,2.639050E-01,1.899351E-01,1.311456E-01,8.700277E-02,5.551302E-02,3.407946E-02,2.012122E-02,1.140926E-02,6.196395E-03,3.208646E-03,1.572476E-03,7.217628E-04,3.060661E-04,1.176676E-04,3.999186E-05,1.173157E-05
22.95728,40.59857,0.00000,9.406239E-01,9.101380E-01,8.660936E-01,8.068004E-01,7.323140E-01,6.447110E-01,5.480596E-01,4.480904E-01,3.513652E-01,2.639195E-01,1.899461E-01,1.311535E-01,8.700805E-02,5.551620E-02,3.408100E-02,2.012140E-02,1.140846E-02,6.195067E-03,3.207221E-03,1.571262E-03,7.208906E-04,3.055339E-04,1.173882E-04,3.986912E-05,1.168480E-05
22.95746,40.59839,0.00000,9.406369E-01,9.101572E-01,8.661203E-01,8.068344E-01,7.323542E-01,6.447542E-01,5.481016E-01,4.481272E-01,3.513946E-01,2.639412E-01,1.899616E-01,1.311642E-01,8.701536E-02,5.552097E-02,3.408376E-02,2.012261E-02,1.140857E-02,6.194534E-03,3.206453E-03,1.570539E-03,7.203428E-04,3.051941E-04,1.172060E-04,3.978875E-05,1.165384E-05
22.95769,40.59824,0.00000,9.406425E-01,9.101655E-01,8.661318E-01,8.068492E-01,7.323717E-01,6.447736E-01,5.481221E-01,4.481478E-01,3.514141E-01,2.639585E-01,1.899757E-01,1.311754E-01,8.702359E-02,5.552658E-02,3.408725E-02,2.012450E-02,1.140933E-02,6.194594E-03,3.206186E-03,1.570198E-03,7.200516E-04,3.050062E-04,1.171015E-04,3.974195E-05,1.163541E-05
22.95825,40.59807,0.00000,9.406488E-01,9.101756E-01,8.661463E-01,8.068684E-01,7.323956E-01,6.448019E-01,5.481540E-01,4.481819E-01,3.514483E-01,2.639907E-01,1.900039E-01,1.311984E-01,8.704118E-02,5.553922E-02,3.409581E-02,2.012998E-02,1.141268E-02,6.196553E-03,3.207291E-03,1.570791E-03,7.203327E-04,3.051431E-04,1.171569E-04,3.976285E-05,1.164181E-05
22.95870,40.59778,0.00000,9.404719E-01,9.099147E-01,8.657870E-01,8.064069E-01,7.318411E-01,6.441767E-01,5.474917E-01,4.475239E-01,3.508366E-01,2.634590E-01,1.895704E-01,1.308651E-01,8.679829E-02,5.537039E-02,3.398330E-02,2.005778E-02,1.136786E-02,6.169594E-03,3.191605E-03,1.562034E-03,7.156769E-04,3.028501E-04,1.161233E-04,3.935007E-05,1.149727E-05
22.95975,40.59688,0.00000,9.405231E-01,9.099903E-01,8.658916E-01,8.065416E-01,7.320015E-01,6.443531E-01,5.476696E-01,4.476881E-01,3.509758E-01,2.635683E-01,1.896519E-01,1.309237E-01,8.683898E-02,5.539722E-02,3.399929E-02,2.006533E-02,1.136934E-02,6.167470E-03,3.188034E-03,1.558544E-03,7.129638E-04,3.011390E-04,1.152002E-04,3.893586E-05,1.133786E-05
22.96031,40.59589,0.00000,9.405589E-01,9.100428E-01,8.659624E-01,8.066292E-01,7.321014E-01,6.444593E-01,5.477754E-01,4.477875E-01,3.510629E-01,2.636399E-01,1.897070E-01,1.309635E-01,8.686612E-02,5.541414E-02,3.400775E-02,2.006694E-02,1.136597E-02,6.161323E-03,3.181268E-03,1.552720E-03,7.087339E-04,2.985453E-04,1.138303E-04,3.832824E-05,1.110979E-05
22.96061,40.59502,0.00000,9.405909E-01,9.100896E-01,8.660250E-01,8.067060E-01,7.321882E-01,6.445504E-01,5.478644E-01,4.478687E-01,3.511320E-01,2.636949E-01,1.897477E-01,1.309918E-01,8.688462E-02,5.542490E-02,3.401221E-02,2.006617E-02,1.136140E-02,6.154723E-03,3.174456E-03,1.547010E-03,7.046502E-04,2.960613E-04,1.125249E-04,3.775330E-05,1.089464E-05
22.96101,40.59393,0.00000,9.406387E-01,9.101592E-01,8.661186E-01,8.068214E-01,7.323186E-01,6.446857E-01,5.479940E-01,4.479834E-01,3.512269E-01,2.637680E-01,1.898008E-01,1.310285E-01,8.690847E-02,5.543890E-02,3.401816E-02,2.006547E-02,1.135584E-02,6.146594E-03,3.166038E-03,1.539942E-03,6.995944E-04,2.929801E-04,1.109046E-04,3.703876E-05,1.063081E-05
22.96114,40.59374,0.00000,9.406456E-01,9.101694E-01,8.661326E-01,8.068387E-01,7.323384E-01,6.447068E-01,5.480152E-01,4.480034E-01,3.512446E-01,2.637828E-01,1.898123E-01,1.310369E-01,8.691433E-02,5.544261E-02,3.402011E-02,2.006601E-02,1.135535E-02,6.145528E-03,3.164824E-03,1.538877E-03,6.988169E-04,2.924977E-04,1.106485E-04,3.692717E-05,1.058854E-05
22.96131,40.59357,0.00000,9.406518E-01,9.101787E-01,8.661452E-01,8.068545E-01,7.323569E-01,6.447270E-01,5.480357E-01,4.480234E-01,3.512628E-01,2.637982E-01,1.898247E-01,1.310463E-01,8.692107E-02,5.544705E-02,3.402266E-02,2.006708E-02,1.135535E-02,6.144885E-03,3.163957E-03,1.538068E-03,6.982072E-04,2.921120E-04,1.104414E-04,3.683594E-05,1.055382E-05
22.96228,40.59298,0.00000,9.406735E-01,9.102116E-01,8.661910E-01,8.069131E-01,7.324265E-01,6.448047E-01,5.481179E-01,4.481063E-01,3.513414E-01,2.638683E-01,1.898832E-01,1.310922E-01,8.695497E-02,5.547046E-02,3.403741E-02,2.007498E-02,1.135833E-02,6.144803E-03,3.162423E-03,1.536220E-03,6.966688E-04,2.910678E-04,1.098628E-04,3.657250E-05,1.045161E-05
22.96292,40.59272,0.00000,9.406831E-01,9.102265E-01,8.662120E-01,8.069406E-01,7.324599E-01,6.448432E-01,5.481604E-01,4.481505E-01,3.513848E-01,2.639083E-01,1.899175E-01,1.311198E-01,8.697587E-02,5.548532E-02,3.404718E-02,2.008080E-02,1.136129E-02,6.145923E-03,3.162534E-03,1.535903E-03,6.962793E-04,2.907549E-04,1.096761E-04,3.648179E-05,1.041496E-05
22.96319,40.59266,0.00000,9.406853E-01,9.102302E-01,8.662174E-01,8.069480E-01,7.324693E-01,6.448546E-01,5.481736E-01,4.481652E-01,3.514000E-01,2.639227E-01,1.899304E-01,1.311305E-01,8.698412E-02,5.549135E-02,3.405131E-02,2.008349E-02,1.136293E-02,6.146859E-03,3.163023E-03,1.536126E-03,6.963623E-04,2.907724E-04,1.096750E-04,3.647673E-05,1.041185E-05
22.96348,40.59265,0.00000,9.406857E-01,9.102312E-01,8.662195E-01,8.069512E-01,7.324742E-01,6.448616E-01,5.481830E-01,4.481765E-01,3.514126E-01,2.639356E-01,1.899424E-01,1.311409E-01,8.699238E-02,5.549753E-02,3.405576E-02,2.008663E-02,1.136513E-02,6.148378E-03,3.164036E-03,1.536763E-03,6.967281E-04,2.909579E-04,1.097606E-04,3.650853E-05,1.042237E-05
22.96738,40.59307,0.00000,9.383770E-01,9.067705E-01,8.613849E-01,8.006623E-01,7.248337E-01,6.361689E-01,5.389169E-01,4.389361E-01,3.428095E-01,2.564563E-01,1.838504E-01,1.264685E-01,8.359630E-02,5.314691E-02,3.250208E-02,1.910541E-02,1.077355E-02,5.808841E-03,2.978885E-03,1.441267E-03,6.504653E-04,2.700937E-04,1.011475E-04,3.333227E-05,9.406342E-06
22.96837,40.59318,0.00000,9.383729E-01,9.067663E-01,8.613815E-01,8.006611E-01,7.248370E-01,6.361790E-01,5.389355E-01,4.389636E-01,3.428438E-01,2.564935E-01,1.838865E-01,1.265006E-01,8.362246E-02,5.316705E-02,3.251700E-02,1.911638E-02,1.078165E-02,5.814755E-03,2.983033E-03,1.443984E-03,6.520748E-04,2.709441E-04,1.015428E-04,3.348759E-05,9.456819E-06
22.96886,40.59323,0.00000,9.383709E-01,9.067644E-01,8.613802E-01,8.006609E-01,7.248390E-01,6.361845E-01,5.389453E-01,4.389775E-01,3.428608E-01,2.565121E-01,1.839047E-01,1.265165E-01,8.363546E-02,5.317704E-02,3.252439E-02,1.912178E-02,1.078559E-02,5.817598E-03,2.985002E-03,1.445259E-03,6.528217E-04,2.713354E-04,1.017230E-04,3.355824E-05,9.479420E-06
22.96947,40.59330,0.00000,9.383682E-01,9.067616E-01,8.613777E-01,8.006600E-01,7.248407E-01,6.361904E-01,5.389564E-01,4.389943E-01,3.428817E-01,2.565349E-01,1.839269E-01,1.265362E-01,8.365157E-02,5.318946E-02,3.253360E-02,1.912852E-02,1.079053E-02,5.821174E-03,2.987483E-03,1.446868E-03,6.537681E-04,2.718310E-04,1.019521E-04,3.364788E-05,9.508204E-06
22.96995,40.59331,0.00000,9.383652E-01,9.067581E-01,8.613739E-01,8.006567E-01,7.248393E-01,6.361926E-01,5.389639E-01,4.390071E-01,3.428989E-01,2.565539E-01,1.839455E-01,1.265526E-01,8.366477E-02,5.319943E-02,3.254083E-02,1.913359E-02,1.079401E-02,5.823514E-03,2.988982E-03,1.447768E-03,6.542593E-04,2.720693E-04,1.020537E-04,3.368515E-05,9.518839E-06
22.92619,40.64536,0.00000,9.268398E-01,8.910075E-01,8.409528E-01,7.757672E-01,6.963857E-01,6.056647E-01,5.082089E-01,4.099220E-01,3.170840E-01,2.350230E-01,1.670164E-01,1.139441E-01,7.472704E-02,4.714460E-02,2.860750E-02,1.667217E-02,9.303662E-03,4.947514E-03,2.487214E-03,1.168839E-03,5.055398E-04,1.972177E-04,6.790576E-05,1.999295E-05,4.852560E-06
22.92879,40.64401,0.00000,9.279952E-01,8.923171E-01,8.423921E-01,7.772748E-01,6.978669E-01,6.070142E-01,5.093428E-01,4.108016E-01,3.177189E-01,2.354551E-01,1.672969E-01,1.141199E-01,7.483486E-02,4.721112E-02,2.865057E-02,1.670291E-02,9.327881E-03,4.967041E-03,2.502555E-03,1.179779E-03,5.126694E-04,2.012753E-04,6.983035E-05,2.079882E-05,5.119987E-06
22.92920,40.64379,0.00000,9.280161E-01,8.923473E-01,8.424330E-01,7.773259E-01,6.979252E-01,6.070749E-01,5.094006E-01,4.108521E-01,3.177606E-01,2.354876E-01,1.673216E-01,1.141377E-01,7.484736E-02,4.721976E-02,2.865675E-02,1.670764E-02,9.331761E-03,4.970240E-03,2.505098E-03,1.181608E-03,5.138663E-04,2.019615E-04,7.016386E-05,2.093608E-05,5.166187E-06
22.93002,40.64337,0.00000,9.280319E-01,8.923706E-01,8.424644E-01,7.773653E-01,6.979712E-01,6.071265E-01,5.094557E-01,4.109085E-01,3.178152E-01,2.355369E-01,1.673629E-01,1.141701E-01,7.487112E-02,4.723670E-02,2.866896E-02,1.671705E-02,9.339500E-03,4.976633E-03,2.510196E-03,1.185287E-03,5.162793E-04,2.033487E-04,7.083991E-05,2.121507E-05,5.260314E-06
22.93364,40.64148,0.00000,9.278508E-01,8.920410E-01,8.419669E-01,7.766948E-01,6.971375E-01,6.061528E-01,5.083876E-01,4.098136E-01,3.167728E-01,2.346178E-01,1.666090E-01,1.135904E-01,7.445083E-02,4.694900E-02,2.848482E-02,1.660931E-02,9.284462E-03,4.954230E-03,2.505440E-03,1.187844E-03,5.205307E-04,2.067838E-04,7.282550E-05,2.213389E-05,5.594012E-06
22.93450,40.64103,0.00000,9.278642E-01,8.920609E-01,8.419933E-01,7.767273E-01,6.971749E-01,6.061948E-01,5.084338E-01,4.098633E-01,3.168235E-01,2.346656E-01,1.666507E-01,1.136238E-01,7.447559E-02,4.696666E-02,2.849769E-02,1.661945E-02,9.293074E-03,4.961578E-03,2.511414E-03,1.192263E-03,5.234551E-04,2.084866E-04,7.366523E-05,2.248830E-05,5.714626E-06
22.93720,40.63962,0.00000,9.280789E-01,8.923026E-01,8.422632E-01,7.770214E-01,6.974848E-01,6.065073E-01,5.087337E-01,4.101362E-01,3.170596E-01,2.348600E-01,1.668030E-01,1.137374E-01,7.455630E-02,4.702301E-02,2.853842E-02,1.665158E-02,9.320598E-03,4.985345E-03,2.530889E-03,1.206797E-03,5.331279E-04,2.141521E-04,7.646943E-05,2.367643E-05,6.132716E-06
22.94217,40.63703,0.00000,9.262213E-01,8.899551E-01,8.394365E-01,7.737971E-01,6.939965E-01,6.029176E-01,5.052187E-01,4.068659E-01,3.141752E-01,2.324512E-01,1.648963E-01,1.123022E-01,7.352772E-02,4.632177E-02,2.808693E-02,1.638152E-02,9.174488E-03,4.916948E-03,2.506022E-03,1.202615E-03,5.362683E-04,2.182315E-04,7.929361E-05,2.509139E-05,6.681501E-06
22.94655,40.63474,0.00000,9.263900E-01,8.901761E-01,8.397117E-01,7.741198E-01,6.943540E-01,6.032950E-01,5.056003E-01,4.072347E-01,3.145137E-01,2.327435E-01,1.651335E-01,1.124823E-01,7.365686E-02,4.641198E-02,2.815236E-02,1.643416E-02,9.221158E-03,4.958793E-03,2.541333E-03,1.229644E-03,5.546283E-04,2.291985E-04,8.497042E-05,2.751907E-05,7.551838E-06
22.95068,40.63259,0.00000,9.270195E-01,8.910707E-01,8.408940E-01,7.755778E-01,6.960424E-01,6.051412E-01,5.075073E-01,4.090905E-01,3.162087E-01,2.341950E-01,1.663000E-01,1.133664E-01,7.429161E-02,4.684799E-02,2.844322E-02,1.662714E-02,9.351208E-03,5.048197E-03,2.602671E-03,1.270322E-03,5.798113E-04,2.433757E-04,9.204716E-05,3.048450E-05,8.621243E-06
22.95084,40.63251,0.00000,9.270228E-01,8.910756E-01,8.409007E-01,7.755861E-01,6.960522E-01,6.051521E-01,5.075189E-01,4.091022E-01,3.162200E-01,2.342050E-01,1.663084E-01,1.133728E-01,7.429635E-02,4.685127E-02,2.844561E-02,1.662903E-02,9.352867E-03,5.049694E-03,2.603950E-03,1.271314E-03,5.804948E-04,2.437902E-04,9.226504E-05,3.058023E-05,8.657156E-06
22.95348,40.63113,0.00000,9.289359E-01,8.933020E-01,8.433893E-01,7.782124E-01,6.986320E-01,6.074868E-01,5.094529E-01,4.105659E-01,3.172357E-01,2.348575E-01,1.667026E-01,1.136008E-01,7.442553E-02,4.692550E-02,2.849142E-02,1.666200E-02,9.380566E-03,5.074346E-03,2.624999E-03,1.287690E-03,5.917870E-04,2.506552E-04,9.587513E-05,3.217346E-05,9.259896E-06
22.95422,40.63085,0.00000,9.289482E-01,8.933202E-01,8.434143E-01,7.782440E-01,6.986699E-01,6.075302E-01,5.095001E-01,4.106150E-01,3.172833E-01,2.349009E-01,1.667392E-01,1.136294E-01,7.444668E-02,4.694045E-02,2.850215E-02,1.667036E-02,9.387742E-03,5.080714E-03,2.630405E-03,1.291881E-03,5.946635E-04,2.524010E-04,9.679270E-05,3.257739E-05,9.414817E-06
22.95546,40.63040,0.00000,9.289658E-01,8.933467E-01,8.434507E-01,7.782904E-01,6.987263E-01,6.075959E-01,5.095737E-01,4.106931E-01,3.173608E-01,2.349718E-01,1.667995E-01,1.136771E-01,7.448195E-02,4.696548E-02,2.852007E-02,1.668427E-02,9.399579E-03,5.091168E-03,2.639239E-03,1.298716E-03,5.993505E-04,2.552423E-04,9.828394E-05,3.323318E-05,9.666249E-06
22.95700,40.62958,0.00000,9.290215E-01,8.934280E-01,8.435619E-01,7.784337E-01,6.989005E-01,6.077965E-01,5.097905E-01,4.109106E-01,3.175611E-01,2.351399E-01,1.669279E-01,1.137671E-01,7.454075E-02,4.700277E-02,2.854453E-02,1.670230E-02,9.414728E-03,5.104586E-03,2.650650E-03,1.307592E-03,6.054590E-04,2.589567E-04,1.002390E-04,3.409557E-05,9.997016E-06
22.95781,40.62915,0.00000,9.290404E-01,8.934554E-01,8.435988E-01,7.784796E-01,6.989542E-01,6.078559E-01,5.098534E-01,4.109739E-01,3.176209E-01,2.351930E-01,1.669716E-01,1.138008E-01,7.456521E-02,4.701980E-02,2.855651E-02,1.671147E-02,9.422483E-03,5.111413E-03,2.656430E-03,1.312077E-03,6.085515E-04,2.608313E-04,1.012233E-04,3.452937E-05,1.016367E-05
22.95849,40.62879,0.00000,9.259686E-01,8.890566E-01,8.377292E-01,7.711685E-01,6.904156E-01,5.984766E-01,5.001647E-01,4.015878E-01,3.091095E-01,2.279633E-01,1.612013E-01,1.094489E-01,7.144896E-02,4.489211E-02,2.716853E-02,1.584452E-02,8.903478E-03,4.813183E-03,2.492021E-03,1.225450E-03,5.652344E-04,2.406066E-04,9.255036E-05,3.123551E-05,9.055357E-06
22.95891,40.62849,0.00000,9.259822E-01,8.890761E-01,8.377548E-01,7.711997E-01,6.904513E-01,5.985153E-01,5.002045E-01,4.016264E-01,3.091449E-01,2.279937E-01,1.612257E-01,1.094672E-01,7.146195E-02,4.490099E-02,2.717469E-02,1.584924E-02,8.907476E-03,4.816720E-03,2.495021E-03,1.227757E-03,5.668177E-04,2.415531E-04,9.304344E-05,3.145131E-05,9.137661E-06
22.95927,40.62815,0.00000,9.259966E-01,8.890963E-01,8.377811E-01,7.712312E-01,6.904868E-01,5.985529E-01,5.002429E-01,4.016636E-01,3.091790E-01,2.280228E-01,1.612487E-01,1.094844E-01,7.147379E-02,4.490892E-02,2.718014E-02,1.585338E-02,8.911015E-03,4.819888E-03,2.497739E-03,1.229868E-03,5.682762E-04,2.424299E-04,9.350252E-05,3.165357E-05,9.214952E-06
22.96065,40.62631,0.00000,9.260741E-01,8.892052E-01,8.379209E-01,7.713967E-01,6.906695E-01,5.987433E-01,5.004316E-01,4.018414E-01,3.093371E-01,2.281545E-01,1.613509E-01,1.095582E-01,7.152380E-02,4.494140E-02,2.720173E-02,1.586941E-02,8.924644E-03,4.832195E-03,2.508424E-03,1.238262E-03,5.741506E-04,2.460046E-04,9.539578E-05,3.249465E-05,9.538359E-06
22.96195,40.62458,0.00000,9.319021E-01,8.976564E-01,8.493388E-01,7.857877E-01,7.076580E-01,6.175799E-01,5.200430E-01,4.209654E-01,3.267742E-01,2.430328E-01,1.732704E-01,1.185757E-01,7.799774E-02,4.937224E-02,3.010054E-02,1.768826E-02,1.002254E-02,5.471704E-03,2.868554E-03,1.433701E-03,6.753505E-04,2.953286E-04,1.174297E-04,4.131898E-05,1.260602E-05
22.96218,40.62417,0.00000,9.319540E-01,8.977303E-01,8.494375E-01,7.859085E-01,7.077912E-01,6.177102E-01,5.201558E-01,4.210526E-01,3.268353E-01,2.430733E-01,1.732963E-01,1.185923E-01,7.800816E-02,4.937872E-02,3.010449E-02,1.769083E-02,1.002447E-02,5.473306E-03,2.869938E-03,1.434825E-03,6.761620E-04,2.958557E-04,1.177218E-04,4.146245E-05,1.266252E-05
22.96233,40.62374,0.00000,9.319745E-01,8.977593E-01,8.494753E-01,7.859536E-01,7.078406E-01,6.177605E-01,5.202031E-01,4.210939E-01,3.268696E-01,2.430997E-01,1.733156E-01,1.186053E-01,7.801646E-02,4.938364E-02,3.010730E-02,1.769251E-02,1.002566E-02,5.474309E-03,2.870835E-03,1.435583E-03,6.767274E-04,2.962371E-04,1.179386E-04,4.157214E-05,1.270629E-05
22.96309,40.61972,0.00000,9.321500E-01,8.980070E-01,8.497972E-01,7.863375E-01,7.082623E-01,6.181892E-01,5.206076E-01,4.214492E-01,3.271598E-01,2.433199E-01,1.734705E-01,1.187065E-01,7.807746E-02,4.941702E-02,3.012343E-02,1.769890E-02,1.002751E-02,5.474489E-03,2.870915E-03,1.435969E-03,6.773064E-04,2.968624E-04,1.183894E-04,4.185703E-05,1.283162E-05
